abonnement_id,adherent_id,panier_id,date_debut,nombre,montant,mode_paiement_id,saison_id
21706,1234,1,2022-01-01,50,0,0,2
21707,1215,1,2022-01-01,50,0,41,2
21708,2284,1,2022-06-18,26,0,41,2
21709,2286,1,2022-01-01,50,0,41,2
21710,2288,1,2022-01-01,50,0,41,2
21711,1383,1,2022-01-01,50,0,41,2
21712,2243,1,2022-01-01,50,0,41,2
21713,667,1,2022-01-01,50,0,41,2
21715,2290,1,2022-01-01,50,0,41,2
21716,369,1,2022-01-01,50,0,41,2
21720,2298,1,2022-01-01,50,0,41,2
21721,1498,1,2022-01-01,50,0,41,2
21722,2299,1,2022-01-01,50,0,41,2
21723,2182,3,2022-01-01,50,0,41,2
21728,2310,1,2022-01-01,50,0,5,2
21729,2311,1,2022-08-20,17,0,41,2
21730,2313,1,2022-01-01,50,0,5,2
21731,882,1,2022-01-01,50,0,41,2
21733,2308,1,2022-01-01,50,0,41,2
21734,2050,4,2022-01-01,25,0,4,2
21735,2235,1,2022-01-01,50,0,41,2
21736,670,2,2022-01-01,25,0,41,2
21737,2322,1,2022-01-01,50,0,41,2
21738,2324,3,2022-01-01,50,0,41,2
21739,2325,1,2022-01-01,50,0,6,2
21740,1260,2,2022-01-01,25,0,41,2
21741,2329,3,2022-01-01,50,0,41,2
21743,874,1,2022-01-01,50,0,5,2
21745,1376,1,2022-01-01,50,0,20,2
21746,1433,3,2022-01-01,50,0,5,2
21748,2014,1,2022-01-01,50,0,41,2
21750,1412,3,2022-07-16,22,0,41,2
21752,2164,1,2022-01-01,50,0,41,2
21753,2267,1,2022-04-09,36,0,41,2
21754,1511,1,2022-01-01,50,0,6,2
21755,1752,3,2022-01-01,50,0,44,2
21756,496,4,2022-01-01,25,0,41,2
21757,966,3,2022-01-01,50,0,5,2
21758,2348,1,2022-01-01,50,0,41,2
21759,2351,2,2022-01-01,25,0,6,2
21760,67,1,2022-01-01,50,0,41,2
21763,1392,1,2022-01-01,50,0,41,2
21764,1525,1,2022-01-01,50,0,41,2
21765,2001,3,2022-01-01,50,0,41,2
21766,1640,1,2022-01-01,50,0,29,2
21767,1218,1,2022-01-01,50,0,41,2
21768,1491,3,2022-01-01,50,0,41,2
21769,204,1,2022-01-01,50,0,29,2
21771,309,1,2022-01-01,50,0,41,2
21773,2188,1,2022-01-01,50,0,29,2
21775,2366,1,2022-01-01,50,0,5,2
21777,1691,2,2022-01-01,25,0,40,2
21779,456,1,2022-03-05,41,0,41,2
21780,2380,3,2022-01-01,50,0,41,2
21781,699,1,2022-01-01,50,0,41,2
21782,2382,3,2022-06-11,27,0,41,2
21783,2383,1,2022-01-01,50,0,41,2
21784,2386,1,2022-01-01,50,0,41,2
21786,755,1,2022-01-01,50,0,1,2
21836,1505,3,2022-06-25,25,0,41,2
21840,823,1,2022-01-01,50,0,5,2
21842,773,1,2022-01-01,50,0,5,2
21848,1542,1,2022-01-01,50,0,41,2
21850,2345,3,2022-01-01,50,0,41,2
21852,2388,2,2022-01-01,25,0,20,2
21855,1328,1,2022-01-01,50,0,41,2
21863,2391,3,2022-02-19,43,0,41,2
21864,1,1,2022-01-01,50,0,5,2
21865,588,1,2022-01-01,50,0,20,2
21868,1231,1,2022-01-01,50,0,5,2
21870,2393,3,2022-08-20,17,0,27,2
21872,463,2,2022-01-01,25,0,41,2
21873,1593,1,2022-02-19,43,0,0,2
21874,1183,1,2022-01-01,50,0,41,2
21875,818,3,2022-03-05,41,0,41,2
21876,2111,1,2022-01-01,50,0,41,2
21877,460,1,2022-01-01,50,0,41,2
21878,2072,1,2022-06-25,25,0,41,2
21880,695,1,2022-01-01,50,0,5,2
21881,1550,3,2022-01-01,50,0,41,2
21882,1400,1,2022-01-01,50,0,41,2
21883,760,1,2022-01-01,50,0,41,2
21884,1593,1,2022-01-01,50,0,0,2
21885,1593,1,2022-01-01,50,0,0,2
21886,1593,1,2022-02-19,43,0,0,2
21888,729,3,2022-01-01,50,0,41,2
21889,2201,1,2022-01-01,50,0,41,2
21890,2291,1,2022-01-01,50,0,41,2
21891,2046,2,2022-01-01,25,0,41,2
21892,1509,1,2022-01-01,50,0,41,2
21893,2227,2,2022-01-01,25,0,41,2
21894,2161,1,2022-01-01,50,0,41,2
21895,2073,1,2022-01-01,50,0,41,2
21896,1160,1,2022-01-01,50,0,41,2
21897,1538,2,2022-01-01,25,0,41,2
21898,1403,1,2022-01-01,50,0,41,2
21899,1403,1,2022-01-01,50,0,41,2
21900,2361,2,2022-10-08,5,0,41,2
21901,398,1,2022-01-01,51,0,41,2
21902,1768,7,2022-01-01,50,0,41,2
21903,2297,1,2022-09-17,13,0,41,2
21905,2297,11,2022-01-01,12,0,41,2
21906,1872,3,2022-01-01,50,0,0,2
21907,171,1,2022-01-01,50,0,41,2
21908,601,5,2022-01-01,12,0,0,2
21909,601,6,2022-01-01,12,0,0,2
21910,915,5,2022-01-01,12,0,0,2
21911,932,7,2022-01-01,50,0,41,2
21912,1643,5,2022-01-01,12,0,0,2
21913,910,5,2022-01-01,12,0,0,2
21914,1012,5,2022-01-01,12,0,0,2
21915,1080,1,2022-01-01,50,0,0,2
21916,1084,1,2022-01-01,50,0,0,2
21917,1087,1,2022-01-01,50,0,0,2
21918,1666,1,2022-01-01,50,0,0,2
21922,919,1,2022-01-01,50,0,0,2
21926,2105,1,2022-01-01,50,0,0,2
21931,2295,1,2022-01-01,50,0,0,2
21932,48,1,2022-01-01,50,0,0,2
21936,52,1,2022-01-01,50,0,0,2
21940,2320,1,2022-01-01,50,0,41,2
21942,878,1,2022-01-01,50,0,0,2
21945,1068,1,2022-09-17,13,0,0,2
21946,58,1,2022-01-01,50,0,0,2
21953,1496,1,2022-01-01,50,0,0,2
21955,1287,1,2022-01-01,50,0,0,2
21960,2083,1,2022-01-01,50,0,0,2
21962,488,1,2022-01-01,50,0,0,2
21970,962,1,2022-01-01,50,0,0,2
21972,36,1,2022-01-01,50,0,0,2
21973,301,1,2022-01-01,50,0,41,2
21974,1004,1,2022-03-12,40,0,41,2
21975,686,1,2022-01-01,50,0,43,2
21976,1028,1,2022-01-01,50,0,41,2
21977,1574,2,2022-01-01,25,0,41,2
21978,2033,1,2022-01-01,50,0,41,2
21979,1461,1,2022-10-29,7,0,41,2
21980,1662,2,2022-01-01,25,0,41,2
21981,653,1,2022-01-01,50,0,5,2
21982,257,1,2022-01-01,50,0,20,2
21983,1677,1,2022-01-01,50,0,41,2
21984,1847,1,2022-01-01,50,0,41,2
21985,2151,1,2022-01-01,50,0,41,2
21986,1153,1,2022-01-01,50,0,41,2
21987,908,1,2022-01-01,50,0,0,2
21988,1271,1,2022-01-01,50,0,6,2
21989,1389,1,2022-01-01,50,0,41,2
21990,2233,3,2022-01-01,50,0,41,2
21991,736,1,2022-01-01,50,0,41,2
21993,551,1,2022-01-01,50,0,41,2
21995,2142,2,2022-01-01,25,0,5,2
21996,777,1,2022-01-01,50,0,43,2
21997,1476,1,2022-01-01,50,0,41,2
21998,459,3,2022-01-01,50,0,41,2
21999,1104,1,2022-01-01,50,0,20,2
22000,568,1,2022-01-01,50,0,44,2
22001,927,1,2022-01-01,50,0,41,2
22002,1405,8,2022-01-01,41,0,41,2
22003,968,1,2022-01-01,50,0,41,2
22004,1494,3,2022-01-01,50,0,41,2
22005,1694,1,2022-01-01,50,0,41,2
22006,608,1,2022-01-01,50,0,41,2
22007,762,1,2022-01-01,50,0,5,2
22008,1913,1,2022-05-21,30,0,41,2
22009,2318,3,2022-01-01,50,0,41,2
22010,1954,1,2022-01-01,50,0,44,2
22012,1273,3,2022-06-25,25,0,41,2
22013,642,2,2022-01-01,25,0,20,2
22014,2258,1,2022-01-01,50,0,41,2
22015,474,2,2022-01-01,25,0,40,2
22016,1168,1,2022-01-01,50,0,41,2
22017,899,1,2022-01-01,50,0,18,2
22018,1096,1,2022-01-01,50,0,0,2
22019,1851,1,2022-01-01,50,0,44,2
22020,854,2,2022-03-26,19,0,41,2
22021,2199,1,2022-01-01,50,0,41,2
22022,215,4,2022-01-01,25,0,5,2
22023,448,1,2022-01-01,50,0,41,2
22024,893,1,2022-01-01,50,0,41,2
22025,1944,1,2022-01-01,50,0,41,2
22026,193,1,2022-01-01,50,0,41,2
22027,87,1,2022-01-01,50,0,41,2
22028,1121,1,2022-01-01,50,0,5,2
22029,1860,1,2022-01-01,50,0,0,2
22030,1856,1,2022-01-01,50,0,0,2
22031,1859,1,2022-01-01,50,0,0,2
22032,1557,1,2022-01-01,50,0,41,2
22033,970,1,2022-01-01,50,0,0,2
22034,972,1,2022-01-01,50,0,0,2
22035,973,3,2022-01-01,50,0,0,2
22036,977,3,2022-01-01,50,0,0,2
22037,145,1,2022-01-01,50,0,41,2
22038,863,3,2022-01-01,50,0,41,2
22039,2122,1,2022-01-01,50,0,41,2
22040,753,1,2022-01-01,50,0,41,2
22041,2066,3,2022-01-01,50,0,41,2
22042,1756,2,2022-01-01,25,0,41,2
22043,943,1,2022-01-01,50,0,41,2
22044,1922,1,2022-01-01,50,0,41,2
22045,1122,1,2022-01-01,50,0,20,2
22046,1756,11,2022-01-01,25,0,41,2
22047,317,1,2022-01-01,50,0,41,2
22048,317,4,2022-01-01,25,0,41,2
22049,317,2,2022-01-01,25,0,41,2
22050,2395,1,2022-01-01,50,0,41,2
22051,1683,8,2022-01-01,48,0,41,2
22052,1162,8,2022-01-01,25,0,5,2
22053,1162,11,2022-01-01,25,0,5,2
22054,1662,8,2022-01-01,20,0,41,2
22055,1662,11,2022-01-01,50,0,41,2
22056,1218,11,2022-01-01,50,0,41,2
22057,1042,11,2022-01-01,50,0,5,2
22058,1618,7,2022-01-01,50,0,41,2
22059,1314,7,2022-01-01,50,0,41,2
22060,1964,7,2022-01-01,24,0,41,2
22061,2165,8,2022-01-01,23,0,44,2
22062,2165,11,2022-01-01,50,0,44,2
22063,1997,9,2022-01-01,44,0,41,2
22064,821,8,2022-01-01,33,0,41,2
22065,729,7,2022-01-01,50,0,41,2
22066,686,8,2022-01-01,44,0,43,2
22067,686,11,2022-01-01,100,0,43,2
22068,981,7,2022-01-01,50,0,41,2
22069,653,7,2022-01-01,10,0,5,2
22070,653,11,2022-01-01,50,0,5,2
22071,2286,7,2022-01-01,24,0,41,2
22072,2286,11,2022-01-01,50,0,41,2
22073,2033,7,2022-01-01,25,0,41,2
22074,2033,11,2022-01-01,25,0,41,2
22075,271,8,2022-01-01,50,0,41,2
22076,1772,9,2022-01-01,39,0,41,2
22077,1772,11,2022-01-01,39,0,41,2
22078,1730,7,2022-01-01,26,0,5,2
22079,1730,11,2022-01-01,50,0,5,2
22080,1329,8,2022-01-01,32,0,41,2
22081,196,8,2022-01-01,24,0,41,2
22082,196,11,2022-01-01,100,0,41,2
22083,523,7,2022-01-01,24,0,40,2
22084,1697,8,2022-01-01,50,0,41,2
22085,2288,7,2022-01-01,11,0,41,2
22086,2288,11,2022-01-01,50,0,41,2
22087,1590,7,2022-01-01,25,0,41,2
22088,1590,11,2022-01-01,50,0,41,2
22089,145,8,2022-01-01,24,0,41,2
22090,145,11,2022-01-01,50,0,41,2
22091,2091,9,2022-01-01,45,0,41,2
22092,2091,11,2022-01-01,50,0,41,2
22093,247,9,2022-01-01,19,0,41,2
22094,247,11,2022-01-01,100,0,41,2
22095,1578,7,2022-01-01,12,0,41,2
22096,1578,11,2022-01-01,12,0,41,2
22097,1847,7,2022-01-01,46,0,41,2
22098,1847,11,2022-01-01,50,0,41,2
22099,1028,8,2022-01-01,37,0,41,2
22100,257,8,2022-01-01,50,0,20,2
22101,257,11,2022-01-01,100,0,20,2
22102,322,11,2022-01-01,50,0,41,2
22103,1785,7,2022-01-01,50,0,41,2
22104,1518,7,2022-01-01,34,0,41,2
22105,1007,7,2022-01-01,12,0,41,2
22106,995,7,2022-01-01,25,0,41,2
22107,826,11,2022-01-01,50,0,41,2
22108,1383,7,2022-01-01,18,0,41,2
22109,2380,8,2022-01-01,50,0,41,2
22110,2380,11,2022-01-01,50,0,41,2
22111,2178,7,2022-01-01,25,0,41,2
22112,964,8,2022-01-01,17,0,41,2
22113,2142,7,2022-01-01,12,0,5,2
22114,2142,11,2022-01-01,25,0,5,2
22115,1744,7,2022-01-01,50,0,41,2
22116,342,11,2022-01-01,50,0,20,2
22117,2155,7,2022-01-01,12,0,41,2
22118,551,8,2022-01-01,23,0,41,2
22119,551,11,2022-01-01,50,0,41,2
22120,703,7,2022-01-01,23,0,5,2
22121,2046,7,2022-01-01,25,0,41,2
22122,1820,8,2022-01-01,25,0,41,2
22123,736,11,2022-01-01,12,0,41,2
22124,2291,8,2022-01-01,12,0,41,2
22125,2291,11,2022-01-01,50,0,41,2
22126,251,8,2022-01-01,22,0,41,2
22127,1656,8,2022-01-01,22,0,41,2
22128,1656,11,2022-01-01,50,0,41,2
22129,1224,7,2022-01-01,25,0,41,2
22130,2154,7,2022-01-01,23,0,41,2
22131,1873,7,2022-01-01,25,0,41,2
22132,535,7,2022-01-01,50,0,41,2
22133,644,8,2022-01-01,44,0,41,2
22134,644,11,2022-01-01,50,0,41,2
22135,2081,8,2022-01-01,25,0,41,2
22136,723,7,2022-01-01,25,0,41,2
22137,1476,11,2022-01-01,25,0,41,2
22138,2227,7,2022-01-01,25,0,41,2
22139,2297,8,2022-01-01,3,0,41,2
22140,2157,8,2022-01-01,50,0,41,2
22141,1128,9,2022-01-01,22,0,5,2
22142,2115,7,2022-01-01,46,0,41,2
22143,958,7,2022-01-01,25,0,41,2
22144,695,11,2022-01-01,50,0,5,2
22145,1437,11,2022-01-01,50,0,5,2
22146,1975,8,2022-01-01,25,0,41,2
22147,2014,7,2022-01-01,50,0,41,2
22148,710,7,2022-01-01,50,0,5,2
22150,1542,7,2022-01-01,43,0,41,2
22151,1208,8,2022-01-01,50,0,41,2
22152,460,8,2022-01-01,30,0,41,2
22153,675,9,2022-01-01,12,0,41,2
22154,1501,7,2022-01-01,7,0,41,2
22155,1494,7,2022-01-01,40,0,41,2
22156,1494,11,2022-01-01,100,0,41,2
22157,1792,7,2022-01-01,32,0,41,2
22158,356,9,2022-01-01,50,0,41,2
22159,913,7,2022-01-01,16,0,41,2
22160,913,11,2022-01-01,50,0,41,2
22161,1110,7,2022-01-01,25,0,41,2
22162,2027,11,2022-01-01,50,0,41,2
22163,113,7,2022-01-01,25,0,5,2
22164,192,8,2022-01-01,25,0,44,2
22165,463,7,2022-01-01,5,0,41,2
22166,463,11,2022-01-01,50,0,41,2
22167,1425,7,2022-01-01,25,0,41,2
22168,1694,9,2022-01-01,47,0,41,2
22169,1694,11,2022-01-01,100,0,41,2
22170,1117,11,2022-01-01,50,0,43,2
22171,1954,11,2022-01-01,50,0,44,2
22172,1273,7,2022-01-01,24,0,41,2
22173,1273,11,2022-01-01,25,0,41,2
22174,889,7,2022-01-01,21,0,41,2
22175,739,7,2022-01-01,50,0,40,2
22176,366,7,2022-01-01,25,0,41,2
22177,1913,7,2022-01-01,15,0,41,2
22178,1913,11,2022-01-01,30,0,41,2
22179,1509,7,2022-01-01,50,0,41,2
22180,1509,11,2022-01-01,100,0,41,2
22181,1599,9,2022-01-01,40,0,41,2
22182,1726,7,2022-01-01,25,0,41,2
22183,1160,7,2022-01-01,50,0,41,2
22184,1601,8,2022-01-01,25,0,41,2
22185,2060,7,2022-01-01,25,0,5,2
22186,2318,7,2022-01-01,25,0,41,2
22188,363,8,2022-01-01,26,0,43,2
22189,1336,7,2022-01-01,46,0,41,2
22190,1051,8,2022-01-01,25,0,41,2
22191,125,11,2022-01-01,50,0,41,2
22192,1904,8,2022-01-01,42,0,41,2
22193,230,7,2022-01-01,20,0,41,2
22194,2210,8,2022-01-01,25,0,41,2
22195,2106,7,2022-01-01,19,0,41,2
22196,2277,8,2022-01-01,12,0,41,2
22197,773,11,2022-01-01,100,0,5,2
22198,745,7,2022-01-01,31,0,41,2
22199,1843,7,2022-01-01,25,0,41,2
22200,1794,8,2022-01-01,17,0,41,2
22201,1168,8,2022-01-01,24,0,41,2
22202,1915,7,2022-01-01,25,0,20,2
22203,2012,8,2022-01-01,21,0,5,2
22204,618,8,2022-01-01,50,0,41,2
22205,618,11,2022-01-01,50,0,41,2
22206,2138,7,2022-01-01,50,0,41,2
22207,2134,7,2022-01-01,43,0,6,2
22208,236,1,2022-01-01,50,0,41,2
22209,236,7,2022-01-01,21,0,41,2
22210,236,11,2022-01-01,50,0,41,2
22211,1392,7,2022-01-01,28,0,41,2
22212,2029,7,2022-01-01,40,0,41,2
22213,2029,11,2022-01-01,100,0,41,2
22214,215,7,2022-01-01,25,0,5,2
22215,215,11,2022-01-01,50,0,5,2
22216,483,7,2022-01-01,50,0,41,2
22217,508,9,2022-01-01,10,0,41,2
22218,1736,7,2022-01-01,46,0,41,2
22219,1283,7,2022-01-01,13,0,41,2
22220,2396,1,2022-01-01,50,0,40,2
22221,2396,7,2022-01-01,12,0,40,2
22222,2043,8,2022-01-01,50,0,41,2
22223,1677,8,2022-01-01,39,0,41,2
22224,1677,11,2022-01-01,39,0,41,2
22225,1538,11,2022-01-01,25,0,41,2
22226,1723,8,2022-01-01,18,0,5,2
22227,899,11,2022-01-01,13,0,18,2
22228,897,8,2022-01-01,37,0,41,2
22229,753,11,2022-01-01,50,0,41,2
22230,943,8,2022-01-01,50,0,41,2
22231,943,11,2022-01-01,50,0,41,2
22232,2100,8,2022-01-01,42,0,41,2
22234,762,7,2022-01-01,25,0,5,2
22235,187,7,2022-01-01,25,0,41,2
22236,2351,7,2022-01-01,25,0,6,2
22237,893,7,2022-01-01,50,0,41,2
22238,893,11,2022-01-01,50,0,41,2
22239,478,8,2022-01-01,43,0,5,2
22240,860,8,2022-01-01,21,0,5,2
22241,2129,7,2022-01-01,24,0,41,2
22242,2129,11,2022-01-01,50,0,41,2
22243,193,9,2022-01-01,25,0,41,2
22244,193,11,2022-01-01,50,0,41,2
22245,2019,11,2022-01-01,50,0,41,2
22246,871,7,2022-01-01,48,0,41,2
22247,2001,8,2022-01-01,48,0,41,2
22248,1025,8,2022-01-01,8,0,5,2
22249,1805,7,2022-01-01,25,0,41,2
22250,1467,7,2022-01-01,49,0,41,2
22251,838,9,2022-01-01,12,0,6,2
22252,1198,7,2022-01-01,25,0,41,2
22253,1198,11,2022-01-01,50,0,41,2
22254,1825,7,2022-01-01,50,0,41,2
22256,2036,7,2022-01-01,24,0,41,2
22257,2036,11,2022-01-01,50,0,41,2
22258,1732,8,2022-01-01,25,0,41,2
22259,769,9,2022-01-01,6,0,41,2
22260,812,7,2022-01-01,50,0,41,2
22261,301,7,2022-01-01,24,0,41,2
22262,301,11,2022-01-01,50,0,41,2
22263,1321,8,2022-01-01,50,0,41,2
22264,2004,8,2022-01-01,22,0,41,2
22265,1236,8,2022-01-01,25,0,41,2
22266,1739,8,2022-01-01,44,0,41,2
22267,2201,7,2022-01-01,50,0,41,2
22268,2201,11,2022-01-01,50,0,41,2
22269,598,7,2022-01-01,25,0,43,2
22271,1047,7,2022-01-01,50,0,41,2
22272,1457,9,2022-01-01,25,0,41,2
22273,1346,7,2022-01-01,40,0,41,2
22274,1346,11,2022-01-01,50,0,41,2
22275,2041,7,2022-01-01,38,0,5,2
22276,1064,7,2022-01-01,25,0,41,2
22277,1910,9,2022-01-01,50,0,41,2
22278,729,11,2022-01-01,50,0,41,2
22279,1700,11,2022-01-01,100,0,41,2
22280,1461,11,2022-01-01,14,0,41,2
22281,2151,11,2022-01-01,4,0,41,2
22283,1153,11,2022-01-01,30,0,41,2
22284,1226,9,2022-01-01,50,0,41,2
22286,2259,7,2022-01-01,41,0,41,2
22287,2233,8,2022-01-01,50,0,41,2
22288,2233,11,2022-01-01,100,0,41,2
22289,1104,11,2022-01-01,50,0,20,2
22290,1488,7,2022-01-01,50,0,20,2
22291,2160,7,2022-01-01,25,0,41,2
22292,863,11,2022-01-01,50,0,41,2
22293,1550,7,2022-01-01,4,0,41,2
22294,2122,11,2022-01-01,50,0,41,2
22295,1062,7,2022-01-01,50,0,41,2
22296,1186,7,2022-01-01,50,0,6,2
22297,1403,11,2022-01-01,50,0,41,2
22298,1403,11,2022-01-01,50,0,41,2
22300,1986,11,2022-01-01,36,0,41,2
22301,1009,1,2022-01-01,50,0,6,2
22302,309,7,2022-01-01,25,0,41,2
22303,1308,7,2022-01-01,50,0,41,2
22304,1613,7,2022-01-01,12,0,5,2
22305,927,11,2022-01-01,50,0,41,2
22306,1454,7,2022-01-01,50,0,41,2
22307,927,7,2022-01-01,18,0,41,2
22308,451,9,2022-01-01,50,0,41,2
22309,451,11,2022-01-01,50,0,41,2
22310,1544,7,2022-01-01,25,0,41,2
22311,1969,7,2022-01-01,41,0,41,2
22312,2235,7,2022-01-01,25,0,41,2
22313,1312,7,2022-01-01,50,0,41,2
22314,1582,7,2022-01-01,12,0,41,2
22315,2318,11,2022-01-01,50,0,41,2
22316,1057,7,2022-01-01,41,0,5,2
22317,1004,11,2022-01-01,40,0,41,2
22319,2348,7,2022-01-01,12,0,41,2
22320,1168,11,2022-01-01,100,0,41,2
22321,2111,7,2022-01-01,50,0,41,2
22322,2290,7,2022-01-01,12,0,41,2
22323,581,7,2022-01-01,25,0,41,2
22324,760,11,2022-01-01,25,0,41,2
22325,1810,7,2022-01-01,5,0,5,2
22326,1810,11,2022-01-01,50,0,5,2
22327,1557,11,2022-01-01,50,0,41,2
22328,1125,7,2022-01-01,25,0,5,2
22329,1125,11,2022-01-01,50,0,5,2
22330,474,11,2022-01-01,50,0,40,2
22331,2167,7,2022-01-01,25,0,41,2
22332,1181,1,2022-01-01,50,0,41,2
22333,1181,7,2022-01-01,50,0,41,2
22334,1228,7,2022-01-01,12,0,41,2
22335,862,7,2022-01-01,50,0,41,2
22336,1924,7,2022-01-01,25,0,5,2
22337,1924,11,2022-01-01,50,0,5,2
22338,2164,7,2022-01-01,50,0,41,2
22339,2164,11,2022-01-01,50,0,41,2
22340,1890,1,2022-08-06,19,0,41,2
22341,1890,11,2022-01-01,19,0,41,2
22342,1979,8,2022-01-01,48,0,41,2
22343,1400,9,2022-01-01,16,0,41,2
22344,1400,11,2022-01-01,50,0,41,2
22345,1615,8,2022-01-01,13,0,41,2
22346,1121,11,2022-01-01,50,0,5,2
22347,1507,8,2022-01-01,38,0,41,2
22348,818,8,2022-01-01,25,0,41,2
22349,2199,11,2022-01-01,50,0,41,2
22350,448,11,2022-01-01,50,0,41,2
22351,1944,11,2022-01-01,100,0,41,2
22352,2050,8,2022-01-01,25,0,4,2
22353,968,11,2022-01-01,50,0,41,2
22354,608,11,2022-01-01,50,0,41,2
22355,1922,8,2022-01-01,50,0,41,2
22356,1922,11,2022-01-01,50,0,41,2
22357,1896,8,2022-01-01,25,0,5,2
22359,928,8,2022-01-01,12,0,5,2
22360,317,11,2022-01-01,25,0,41,2
22361,2088,8,2022-01-01,25,0,41,2
22362,2308,8,2022-01-01,50,0,41,2
22363,1986,7,2022-01-01,33,0,41,2
22364,1348,8,2022-01-01,36,0,5,2
22365,1927,7,2022-01-01,50,0,41,2
22366,1209,8,2022-01-01,50,0,41,2
22367,2262,8,2022-01-01,50,0,1,2
22368,2316,8,2022-01-01,50,0,5,2
22369,796,1,2022-01-01,50,0,5,2
22370,983,1,2022-01-01,50,0,20,2
22371,1889,1,2022-03-19,39,0,41,2
22372,469,11,2022-01-01,50,0,41,2
22373,2075,8,2022-01-01,46,0,41,2
22374,854,11,2022-01-01,25,0,41,2
22375,2066,11,2022-01-01,50,0,41,2
22376,2258,11,2022-01-01,50,0,41,2
22377,2224,7,2022-01-01,15,0,41,2
22378,2258,7,2022-01-01,25,0,41,2
22379,1360,7,2022-01-01,50,0,20,2
22380,313,7,2022-01-01,18,0,41,2
22381,141,3,2022-05-21,30,0,29,2
22382,2016,1,2022-10-22,8,0,0,2
22383,642,7,2022-01-01,25,0,20,2
22384,642,11,2022-01-01,25,0,20,2
22385,1412,7,2022-01-01,22,0,41,2
22386,1412,7,2022-01-01,1,0,41,2
22387,1344,4,2022-01-01,25,0,41,2
22388,1344,8,2022-01-01,25,0,41,2
22389,2266,11,2022-01-01,50,0,20,2
22390,1866,7,2022-01-01,25,0,44,2
22391,2266,7,2022-01-01,23,0,20,2
22392,1125,3,2022-01-01,50,0,5,2
22393,2253,3,2022-05-28,29,0,41,2
22395,1976,8,2022-01-01,23,0,41,2
22396,1231,8,2022-01-01,25,0,5,2
22397,1611,8,2022-01-01,50,0,5,2
22398,2397,1,2022-01-01,50,0,43,2
22399,2397,7,2022-01-01,18,0,43,2
22400,1815,11,2022-01-01,50,0,41,2
22401,1815,7,2022-01-01,25,0,41,2
22402,2398,3,2022-01-01,50,0,41,2
22403,2398,11,2022-01-01,50,0,41,2
22404,2398,8,2022-01-01,22,0,41,2
22406,562,11,2022-01-01,50,0,20,2
22407,568,11,2022-01-01,50,0,44,2
22408,1966,3,2022-02-01,50,0,41,2
22409,2391,11,2022-02-01,43,0,41,2
22410,1130,8,2022-02-01,24,0,41,2
22411,1130,11,2022-02-01,50,0,41,2
22414,1053,9,2022-01-01,49,0,5,2
22415,1053,9,2022-01-01,49,0,5,2
22416,2116,11,2022-02-01,50,0,41,2
22417,1242,8,2022-02-01,18,0,41,2
22418,2007,11,2022-02-01,32,0,41,2
22422,87,11,2022-01-01,50,0,41,2
22423,1717,7,2022-01-01,24,0,41,2
22424,1602,1,2022-01-01,50,0,41,2
22425,972,7,2022-02-01,1,0,0,2
22426,972,8,2022-02-01,1,0,0,2
22427,972,9,2022-02-01,1,0,0,2
22428,2401,1,2022-01-08,49,0,41,2
22429,2401,7,2022-01-01,10,0,41,2
22431,568,8,2022-02-01,1,0,44,2
22432,150,8,2022-01-01,48,0,41,2
22433,119,8,2022-01-01,22,0,5,2
22434,2097,9,2022-01-01,8,0,5,2
22436,829,1,2022-01-01,50,0,20,2
22437,262,9,2022-01-01,50,0,5,2
22438,1833,7,2022-01-01,23,0,41,2
22443,2097,3,2022-12-03,2,0,5,2
22444,568,8,2022-01-01,39,0,44,2
22445,2073,8,2022-01-01,10,0,41,2
22446,1141,7,2022-01-01,49,0,41,2
22447,2056,8,2022-01-01,24,0,41,2
22448,2320,11,2022-01-01,49,0,41,2
22449,510,9,2022-01-01,24,0,41,2
22450,771,7,2022-01-01,12,0,41,2
22452,934,8,2022-01-01,41,0,5,2
22453,2404,1,2022-01-01,50,0,5,2
22454,708,1,2022-03-26,38,0,5,2
22456,1768,7,2022-02-01,1,0,41,2
22457,2382,8,2022-01-01,13,0,41,2
22461,2408,3,2022-11-26,3,0,41,2
22462,2217,11,2022-01-01,50,0,41,2
22463,2217,9,2022-01-01,25,0,41,2
22464,1609,8,2022-01-01,25,0,5,2
22465,2410,1,2022-01-01,50,0,5,2
22466,2130,2,2022-04-09,18,0,6,2
22467,2130,7,2022-01-01,17,0,6,2
22469,2406,1,2022-01-22,47,0,5,2
22470,2406,1,2022-01-22,47,0,5,2
22471,2406,1,2022-01-22,47,0,5,2
22472,2406,1,2022-01-22,47,0,5,2
22474,317,11,2022-01-01,24,0,41,2
22475,77,3,2022-01-01,50,0,5,2
22476,560,11,2022-01-01,96,0,5,2
22477,2152,1,2022-07-30,20,0,41,2
22479,467,11,2022-01-01,48,0,41,2
22480,2413,3,2022-02-26,42,0,41,2
22482,2413,8,2022-01-01,44,0,41,2
22483,2415,2,2022-01-15,24,0,20,2
22484,2415,7,2022-01-01,10,0,20,2
22485,2418,2,2022-01-29,23,0,43,2
22486,2418,7,2022-02-01,5,0,43,2
22487,2415,11,2022-01-01,24,0,18,2
22489,1133,1,2022-01-01,52,0,20,2
22490,2023,7,2022-02-01,24,0,26,2
22491,399,11,2022-02-01,47,0,26,2
22492,2307,1,2022-01-29,46,0,26,2
22493,2419,1,2022-01-29,46,0,26,2
