"id","abonnement_id","distribution_id","qte","livre","planning_id"
103899,23741,12,1,0,147
103900,23741,12,1,0,148
103901,23746,12,1,0,44
103902,23746,12,1,0,45
103903,23746,12,1,0,46
103904,23746,12,1,0,47
103905,23746,12,1,0,48
103906,23746,12,1,0,147
103907,23746,12,1,0,148
103908,23749,12,1,0,44
103909,23749,12,1,0,45
103910,23749,12,1,0,46
103911,23749,12,1,0,47
103912,23749,12,1,0,48
103913,23749,12,1,0,147
103914,23749,12,1,0,148
103915,23751,12,1,0,44
103916,23751,12,1,0,45
103917,23751,12,1,0,46
103918,23751,12,1,0,47
103919,23751,12,1,0,48
103920,23751,12,1,0,147
103921,23751,12,1,0,148
103922,23787,12,1,0,148
103923,23788,12,1,0,44
103924,23788,12,1,0,45
103925,23788,12,1,0,46
103926,23788,12,1,0,47
103927,23788,12,1,0,48
103928,23788,12,1,0,147
103929,23788,12,1,0,148
103930,24711,12,1,0,44
103931,24711,12,1,0,45
103932,24711,12,1,0,46
103933,24711,12,1,0,47
103934,24711,12,1,0,48
103935,24711,12,1,0,147
103936,24711,12,1,0,148
103937,24251,12,1,0,148
103938,24251,12,1,0,147
103939,24251,12,1,0,48
103940,24251,12,1,0,47
103941,24251,12,1,0,46
103942,24251,12,1,0,45
103943,24251,12,1,0,44
103944,24261,12,1,0,148
103945,24261,12,1,0,147
103946,24261,12,1,0,48
103947,24261,12,1,0,47
103948,24261,12,1,0,46
103949,24261,12,1,0,45
103950,24261,12,1,0,44
103951,24256,12,1,0,148
103952,24256,12,1,0,147
103953,24256,12,1,0,48
103954,24256,12,1,0,47
103955,24256,12,1,0,46
103956,24256,12,1,0,45
103957,24256,12,1,0,44
103958,24210,12,1,0,44
103959,24210,12,1,0,45
103960,24210,12,1,0,46
103961,24210,12,1,0,47
103962,24210,12,1,0,48
103963,24210,12,1,0,147
103964,24210,12,1,0,148
103965,24260,12,1,0,148
103966,24260,12,1,0,147
103967,24260,12,1,0,48
103968,24260,12,1,0,47
103969,24260,12,1,0,46
103970,24260,12,1,0,45
103971,24260,12,1,0,44
103972,24235,12,1,0,44
103973,24235,12,1,0,45
103974,24235,12,1,0,46
103975,24235,12,1,0,47
103976,24235,12,1,0,48
103977,24235,12,1,0,147
103978,24235,12,1,0,148
103980,24743,12,1,0,44
103981,24743,12,1,0,45
103982,24743,12,1,0,46
103983,24743,12,1,0,47
103984,24743,12,1,0,48
103985,24743,12,1,0,147
103986,24743,12,1,0,148
103987,24880,12,1,0,44
103988,24880,12,1,0,45
103989,24880,12,1,0,46
103990,24880,12,1,0,47
103991,24880,12,1,0,48
103992,24880,12,1,0,147
103993,24880,12,1,0,148
103994,24885,12,1,0,44
103995,24885,12,1,0,45
103996,24885,12,1,0,46
103997,24885,12,1,0,47
103998,24885,12,1,0,48
103999,24885,12,1,0,147
104000,24885,12,1,0,148
104001,23098,12,1,0,44
104002,23098,12,1,0,45
104003,23098,12,1,0,46
104004,23098,12,1,0,47
104005,23098,12,1,0,48
104006,23098,12,1,0,147
104007,23098,12,1,0,148
104008,23245,12,1,0,44
104009,23245,12,1,0,45
104010,23245,12,1,0,46
104011,23245,12,1,0,47
104012,23245,12,1,0,48
104013,23245,12,1,0,147
104014,23245,12,1,0,148
104015,23254,12,1,0,44
104016,23254,12,1,0,45
104017,23254,12,1,0,46
104018,23254,12,1,0,47
104019,23254,12,1,0,48
104020,23254,12,1,0,147
104021,23254,12,1,0,148
104022,23287,12,1,0,44
104023,23287,12,1,0,45
104024,23287,12,1,0,46
104025,23287,12,1,0,47
104026,23287,12,1,0,48
104027,23287,12,1,0,147
104028,23287,12,1,0,148
104029,23603,12,1,0,44
104030,23603,12,1,0,45
104031,23603,12,1,0,46
104032,23603,12,1,0,47
104033,23603,12,1,0,48
104034,23603,12,1,0,147
104035,23603,12,1,0,148
104036,23715,12,1,0,44
104037,23715,12,1,0,45
104038,23715,12,1,0,46
104039,23715,12,1,0,47
104040,23715,12,1,0,48
104041,23715,12,1,0,147
104042,23715,12,1,0,148
104043,23761,12,1,0,44
104044,23761,12,1,0,45
104045,23761,12,1,0,46
104046,23761,12,1,0,47
104047,23761,12,1,0,48
104048,23761,12,1,0,147
104049,23761,12,1,0,148
104050,24164,12,1,0,44
104051,24164,12,1,0,45
104052,24164,12,1,0,46
104053,24164,12,1,0,47
104054,24164,12,1,0,48
104055,24164,12,1,0,147
104056,24164,12,1,0,148
104057,24212,12,1,0,44
104058,24212,12,1,0,45
104059,24212,12,1,0,46
104060,24212,12,1,0,47
104061,24212,12,1,0,48
104062,24212,12,1,0,147
104063,24212,12,1,0,148
104064,24687,12,1,0,44
104065,24687,12,1,0,45
104066,24687,12,1,0,46
104067,24687,12,1,0,47
104068,24687,12,1,0,48
104069,24687,12,1,0,147
104070,24687,12,1,0,148
104071,24772,12,1,0,45
104072,24772,12,1,0,47
104073,24772,12,1,0,147
104074,22958,12,1,0,44
104075,22958,12,1,0,46
104076,22958,12,1,0,48
104077,22958,12,1,0,148
104078,23043,12,1,0,44
104079,23043,12,1,0,46
104080,23043,12,1,0,48
104081,23043,12,1,0,148
104082,23051,12,1,0,44
104083,23051,12,1,0,46
104084,23051,12,1,0,48
104085,23051,12,1,0,148
104086,23072,12,1,1,31
104087,23310,12,1,0,44
104088,23310,12,1,0,46
104089,23310,12,1,0,48
104090,23310,12,1,0,148
104091,23373,12,1,0,44
104092,23373,12,1,0,46
104093,23373,12,1,0,48
104094,23373,12,1,0,148
104095,23523,12,1,1,18
104096,23523,12,1,0,45
104097,23523,12,1,0,47
104098,23523,12,1,0,147
104099,23523,12,1,0,148
104100,23833,12,1,0,147
104101,23833,12,1,0,47
104102,23833,12,1,0,45
104103,23697,12,1,0,44
104104,23697,12,1,0,46
104105,23697,12,1,0,48
104106,23697,12,1,0,148
104107,23511,12,1,0,44
104108,23511,12,1,0,46
104109,23511,12,1,0,48
104110,23511,12,1,0,148
104111,23589,12,1,0,44
104112,23589,12,1,0,46
104113,23589,12,1,0,48
104114,23589,12,1,0,148
104115,23709,12,1,0,45
104116,23709,12,1,0,47
104117,23709,12,1,0,147
104118,23709,12,1,0,148
104119,23860,12,1,0,48
104120,23860,12,1,0,44
104121,23332,12,1,0,44
104122,23332,12,1,0,48
104123,24056,12,1,0,44
104124,24056,12,1,0,48
104125,24161,12,1,0,44
104126,24161,12,1,0,48
104127,24203,12,1,0,44
104128,24203,12,1,0,48
104129,24710,12,1,0,148
104130,24710,12,1,0,147
104131,24710,12,1,0,48
104132,24710,12,1,0,47
104133,24710,12,1,0,46
104134,24710,12,1,0,45
104135,24710,12,1,0,44
104136,23902,12,1,0,44
104137,23902,12,1,0,45
104138,23902,12,1,0,46
104139,23902,12,1,0,47
104140,23902,12,1,0,48
104141,23902,12,1,0,147
104142,23902,12,1,0,148
104143,23980,12,1,0,44
104144,23980,12,1,0,45
104145,23980,12,1,0,46
104146,23980,12,1,0,47
104147,23980,12,1,0,48
104148,23980,12,1,0,147
104149,23980,12,1,0,148
104150,24053,12,1,0,45
104151,24053,12,1,0,47
104152,24053,12,1,0,147
104153,24102,12,1,0,44
104154,24102,12,1,0,45
104155,24102,12,1,0,46
104156,24102,12,1,0,47
104157,24102,12,1,0,48
104158,24102,12,1,0,147
104159,24102,12,1,0,148
104160,24745,12,1,0,44
104161,24745,12,1,0,45
104162,24745,12,1,0,46
104163,24745,12,1,0,47
104164,24745,12,1,0,48
104165,24745,12,1,0,147
104166,24745,12,1,0,148
104167,24773,12,1,0,45
104168,24773,12,1,0,47
104169,24773,12,1,0,147
104170,24356,12,1,0,147
104171,24356,12,1,0,47
104172,24356,12,1,0,45
104173,24358,12,1,0,148
104174,24358,12,1,0,147
104175,24358,12,1,0,48
104176,24358,12,1,0,47
104177,24358,12,1,0,46
104178,24358,12,1,0,45
104179,24358,12,1,0,44
104180,23912,12,1,0,45
104181,23912,12,1,0,47
104182,23912,12,1,0,147
104183,23982,12,1,0,45
104184,23982,12,1,0,47
104185,23982,12,1,0,147
104186,24044,12,1,0,44
104187,24044,12,1,0,45
104188,24044,12,1,0,46
104189,24044,12,1,0,47
104190,24044,12,1,0,48
104191,24044,12,1,0,147
104192,24044,12,1,0,148
104193,24216,12,1,0,48
104194,24216,12,1,0,148
104195,24222,12,1,0,44
104196,24222,12,1,0,46
104197,24222,12,1,0,48
104198,24222,12,1,0,148
104199,24227,12,1,0,44
104200,24227,12,1,0,45
104201,24227,12,1,0,46
104202,24227,12,1,0,47
104203,24227,12,1,0,48
104204,24227,12,1,0,147
104205,24227,12,1,0,148
104206,24333,12,1,0,44
104207,24333,12,1,0,48
104208,24468,12,1,0,44
104209,24468,12,1,0,46
104210,24468,12,1,0,48
104211,24468,12,1,0,148
104212,24127,12,1,0,147
104213,24127,12,1,0,44
104214,24045,12,1,0,45
104215,24045,12,1,0,47
104216,24045,12,1,0,147
104217,24155,12,1,0,45
104218,24155,12,1,0,47
104219,24155,12,1,0,147
104220,24247,12,1,0,44
104221,24247,12,1,0,45
104222,24247,12,1,0,46
104223,24247,12,1,0,47
104224,24247,12,1,0,48
104225,24247,12,1,0,147
104226,24247,12,1,0,148
104227,24504,12,1,0,44
104228,24504,12,1,0,45
104229,24504,12,1,0,46
104230,24504,12,1,0,47
104231,24504,12,1,0,48
104232,24504,12,1,0,147
104233,24504,12,1,0,148
104234,23026,12,1,0,44
104235,23026,12,1,0,45
104236,23026,12,1,0,46
104237,23026,12,1,0,47
104238,23026,12,1,0,48
104239,23026,12,1,0,147
104240,23026,12,1,0,148
104241,23261,12,1,0,44
104242,23261,12,1,0,45
104243,23261,12,1,0,46
104244,23261,12,1,0,47
104245,23261,12,1,0,48
104246,23261,12,1,0,147
104247,23261,12,1,0,148
104248,23693,12,1,0,44
104249,23693,12,1,0,45
104250,23693,12,1,0,46
104251,23693,12,1,0,47
104252,23693,12,1,0,48
104253,23693,12,1,0,147
104254,23693,12,1,0,148
104255,23819,12,1,0,44
104256,23819,12,1,0,45
104257,23819,12,1,0,46
104258,23819,12,1,0,47
104259,23819,12,1,0,48
104260,23819,12,1,0,147
104261,23819,12,1,0,148
104262,24201,12,1,0,44
104263,24201,12,1,0,45
104264,24201,12,1,0,46
104265,24201,12,1,0,47
104266,24201,12,1,0,48
104267,24201,12,1,0,147
104268,24201,12,1,0,148
104269,24509,12,1,1,18
104270,24509,12,1,0,44
104271,24509,12,1,0,45
104272,24509,12,1,0,46
104273,24509,12,1,0,47
104274,24509,12,1,0,48
104275,24509,12,1,0,147
104276,24509,12,1,0,148
104277,24557,12,1,0,44
104278,24557,12,1,0,45
104279,24557,12,1,0,46
104280,24557,12,1,0,47
104281,24557,12,1,0,48
104282,24557,12,1,0,147
104283,24557,12,1,0,148
104284,24615,12,1,1,29
104285,24626,12,1,1,30
104286,24626,12,1,0,44
104287,24626,12,1,0,45
104288,24626,12,1,0,46
104289,24626,12,1,0,47
104290,24626,12,1,0,48
104291,24626,12,1,0,147
104292,24626,12,1,0,148
104293,24636,12,1,0,44
104294,24845,12,1,0,148
104295,24845,12,1,0,147
104296,24845,12,1,0,48
104297,24845,12,1,0,47
104298,24845,12,1,0,46
104299,24845,12,1,0,45
104300,24845,12,1,0,44
104301,24881,12,1,1,42
104302,24881,12,1,0,44
104303,24881,12,1,0,45
104304,24881,12,1,0,46
104305,24881,12,1,0,47
104306,24881,12,1,0,48
104307,24881,12,1,0,147
104308,24881,12,1,0,148
104309,24886,12,1,0,46
104310,24886,12,1,0,45
104311,24886,12,1,0,44
104312,24894,12,1,0,44
104313,24894,12,1,0,45
104314,24894,12,1,0,46
104315,24894,12,1,0,47
104316,24894,12,1,0,48
104317,24894,12,1,0,147
104318,24894,12,1,0,148
104319,23859,12,1,0,48
104320,23859,12,1,0,44
104321,23445,12,1,0,45
104322,23445,12,1,0,46
104323,23445,12,1,0,47
104324,23445,12,1,0,48
104325,23445,12,1,0,147
104326,23445,12,1,0,148
104327,23459,12,1,0,44
104328,23459,12,1,0,45
104329,23459,12,1,0,46
104330,23459,12,1,0,47
104331,23459,12,1,0,48
104332,23459,12,1,0,147
104333,23459,12,1,0,148
104334,24849,13,1,0,147
104335,24849,13,1,0,47
104336,24849,13,1,0,45
104337,24847,13,1,0,147
104338,24847,13,1,0,47
104339,24847,13,1,0,45
104340,24848,13,1,0,147
104341,24848,13,1,0,47
104342,24848,13,1,0,45
104343,24850,13,1,0,45
104344,24850,13,1,0,47
104345,24850,13,1,0,147
104346,24851,13,1,0,45
104347,24851,13,1,0,47
104348,24851,13,1,0,147
104349,24852,13,1,0,45
104350,24852,13,1,0,47
104351,24852,13,1,0,147
104352,24853,13,1,0,45
104353,24853,13,1,0,47
104354,24853,13,1,0,147
104355,24854,13,1,0,45
104356,24854,13,1,0,47
104357,24854,13,1,0,147
104358,24855,13,1,0,45
104359,24855,13,1,0,47
104360,24855,13,1,0,147
104361,24856,13,1,0,45
104362,24856,13,1,0,47
104363,24856,13,1,0,147
104364,24857,13,1,0,45
104365,24857,13,1,0,47
104366,24857,13,1,0,147
104367,24858,13,1,0,45
104368,24858,13,1,0,47
104369,24858,13,1,0,147
104370,24861,13,1,0,45
104371,24861,13,1,0,47
104372,24861,13,1,0,147
104373,24865,13,1,0,45
104374,24865,13,1,0,47
104375,24865,13,1,0,147
104376,24867,13,1,0,45
104377,24867,13,1,0,47
104378,24867,13,1,0,147
104379,24868,13,1,0,45
104380,24868,13,1,0,47
104381,24868,13,1,0,147
104382,24869,13,1,0,45
104383,24869,13,1,0,47
104384,24869,13,1,0,147
104385,24870,13,1,0,45
104386,24870,13,1,0,47
104387,24870,13,1,0,147
104388,24871,13,1,0,45
104389,24871,13,1,0,47
104390,24871,13,1,0,147
104391,24872,13,1,0,45
104392,24872,13,1,0,47
104393,24872,13,1,0,147
104394,24873,13,1,0,45
104395,24873,13,1,0,47
104396,24873,13,1,0,147
104397,23288,14,1,0,44
104398,23288,14,1,0,45
104399,23288,14,1,0,46
104400,23288,14,1,0,47
104401,23288,14,1,0,48
104402,23288,14,1,0,147
104403,23288,14,1,0,148
104404,23484,14,1,0,44
104405,23484,14,1,0,45
104406,23484,14,1,0,46
104407,23484,14,1,0,47
104408,23484,14,1,0,48
104409,23484,14,1,0,147
104410,23484,14,1,0,148
104411,23635,14,1,0,44
104412,23635,14,1,0,45
104413,23635,14,1,0,46
104414,23635,14,1,0,47
104415,23635,14,1,0,48
104416,23635,14,1,0,147
104417,23635,14,1,0,148
104418,23704,14,1,0,44
104419,23704,14,1,0,45
104420,23704,14,1,0,46
104421,23704,14,1,0,47
104422,23704,14,1,0,48
104423,23704,14,1,0,147
104424,23704,14,1,0,148
104425,24738,14,1,0,148
104426,24738,14,1,0,147
104427,24738,14,1,0,48
104428,24738,14,1,0,47
104429,24738,14,1,0,46
104430,24738,14,1,0,45
104431,24738,14,1,0,44
104432,23592,14,1,0,44
104433,23592,14,1,0,45
104434,23592,14,1,0,46
104435,23592,14,1,0,47
104436,23592,14,1,0,48
104437,23592,14,1,0,147
104438,23592,14,1,0,148
104439,23170,14,1,0,45
104440,23170,14,1,0,47
104441,23170,14,1,0,147
104442,23170,14,1,0,148
104443,24303,14,1,0,44
104444,24303,14,1,0,45
104445,24303,14,1,0,46
104446,24303,14,1,0,47
104447,24303,14,1,0,48
104448,24303,14,1,0,147
104449,24303,14,1,0,148
104450,24533,14,1,0,44
104451,24533,14,1,0,45
104452,24533,14,1,0,46
104453,24533,14,1,0,47
104454,24533,14,1,0,48
104455,24533,14,1,0,147
104456,24533,14,1,0,148
104457,24620,14,1,0,44
104458,24620,14,1,0,45
104459,24620,14,1,0,46
104460,24620,14,1,0,47
104461,24620,14,1,0,48
104462,24620,14,1,0,147
104463,24620,14,1,0,148
104464,23059,38,1,0,494
104465,23059,38,1,0,495
104466,23059,38,1,0,496
104467,23059,38,1,0,497
104468,23059,38,1,0,498
104469,23059,38,1,0,499
104470,23059,38,1,0,500
104471,23094,38,1,0,494
104472,23094,38,1,0,495
104473,23094,38,1,0,496
104474,23094,38,1,0,497
104475,23094,38,1,0,498
104476,23094,38,1,0,499
104477,23094,38,1,0,500
104478,23284,38,1,0,494
104479,23284,38,1,0,495
104480,23284,38,1,0,496
104481,23284,38,1,0,497
104482,23284,38,1,0,498
104483,23284,38,1,0,499
104484,23284,38,1,0,500
104485,23303,38,1,0,494
104486,23303,38,1,0,495
104487,23303,38,1,0,496
104488,23303,38,1,0,497
104489,23303,38,1,0,498
104490,23303,38,1,0,499
104491,23303,38,1,0,500
104492,23448,38,1,0,494
104493,23448,38,1,0,495
104494,23448,38,1,0,496
104495,23448,38,1,0,497
104496,23448,38,1,0,498
104497,23448,38,1,0,499
104498,23448,38,1,0,500
104499,23491,38,1,0,494
104500,23491,38,1,0,495
104501,23491,38,1,0,496
104502,23491,38,1,0,497
104503,23491,38,1,0,498
104504,23491,38,1,0,499
104505,23491,38,1,0,500
104506,23507,38,1,0,494
104507,23507,38,1,0,495
104508,23507,38,1,0,496
104509,23507,38,1,0,497
104510,23507,38,1,0,498
104511,23507,38,1,0,499
104512,23507,38,1,0,500
104513,23652,38,1,0,494
104514,23652,38,1,0,495
104515,23652,38,1,0,496
104516,23652,38,1,0,497
104517,23652,38,1,0,498
104518,23652,38,1,0,499
104519,23652,38,1,0,500
104520,24550,38,1,0,494
104521,24550,38,1,0,495
104522,24550,38,1,0,496
104523,24550,38,1,0,497
104524,24550,38,1,0,498
104525,24550,38,1,0,499
104526,24550,38,1,0,500
104527,23755,38,1,0,494
104528,23755,38,1,0,495
104529,23755,38,1,0,496
104530,23755,38,1,0,497
104531,23755,38,1,0,498
104532,23755,38,1,0,499
104533,23755,38,1,0,500
104534,23490,38,1,0,496
104535,23490,38,1,0,497
104536,23490,38,1,0,498
104537,23490,38,1,0,499
104538,23490,38,1,0,500
104539,24777,38,1,0,494
104540,24777,38,1,0,495
104541,24777,38,1,0,496
104542,24777,38,1,0,497
104543,24777,38,1,0,498
104544,24777,38,1,0,499
104545,24777,38,1,0,500
104546,24493,38,1,0,494
104547,24493,38,1,0,496
104548,24493,38,1,0,498
104549,24493,38,1,0,500
104550,24648,38,1,0,495
104551,24648,38,1,0,497
104552,24648,38,1,0,499
104553,24648,38,1,0,500
104554,24502,38,1,0,494
104555,24502,38,1,0,496
104556,24502,38,1,0,498
104557,24502,38,1,0,500
104558,24395,38,1,0,500
104559,24395,38,1,0,499
104560,24395,38,1,0,498
104561,24395,38,1,0,497
104562,24395,38,1,0,496
104563,24395,38,1,0,495
104564,24395,38,1,0,494
104565,23924,38,1,0,494
104566,23924,38,1,0,495
104567,23924,38,1,0,496
104568,23924,38,1,0,497
104569,23924,38,1,0,498
104570,23924,38,1,0,499
104571,23924,38,1,0,500
104572,24001,38,1,0,495
104573,24001,38,1,0,497
104574,24001,38,1,0,499
104575,24120,38,1,0,494
104576,24120,38,1,0,495
104577,24120,38,1,0,496
104578,24120,38,1,0,497
104579,24120,38,1,0,498
104580,24120,38,1,0,499
104581,24120,38,1,0,500
104582,24651,38,1,0,495
104583,24651,38,1,0,497
104584,24651,38,1,0,499
104585,24651,38,1,0,500
104586,24779,38,1,0,494
104587,24779,38,1,0,495
104588,24779,38,1,0,496
104589,24779,38,1,0,497
104590,24779,38,1,0,498
104591,24779,38,1,0,499
104592,24779,38,1,0,500
104593,24000,38,1,0,495
104594,24000,38,1,0,497
104595,24000,38,1,0,499
104596,24121,38,1,0,494
104597,24121,38,1,0,496
104598,24121,38,1,0,498
104599,24121,38,1,0,500
104600,24327,38,1,0,494
104601,24327,38,1,0,495
104602,24327,38,1,0,496
104603,24327,38,1,0,497
104604,24327,38,1,0,498
104605,24327,38,1,0,499
104606,24327,38,1,0,500
104607,24551,38,1,0,494
104608,24551,38,1,0,496
104609,24551,38,1,0,499
104610,24650,38,1,0,494
104611,24650,38,1,0,495
104612,24650,38,1,0,496
104613,24650,38,1,0,497
104614,24650,38,1,0,498
104615,24650,38,1,0,499
104616,24650,38,1,0,500
104617,23925,38,1,0,495
104618,23925,38,1,0,497
104619,23925,38,1,0,499
104620,24778,38,1,0,494
104621,24778,38,1,0,496
104622,24778,38,1,0,498
104623,24778,38,1,0,500
104624,23104,39,1,0,494
104625,23104,39,1,0,495
104626,23104,39,1,0,496
104627,23104,39,1,0,497
104628,23104,39,1,0,498
104629,23104,39,1,0,499
104630,23104,39,1,0,500
104631,23505,39,1,0,494
104632,23505,39,1,0,495
104633,23505,39,1,0,496
104634,23505,39,1,0,497
104635,23505,39,1,0,498
104636,23505,39,1,0,499
104637,23505,39,1,0,500
104638,23326,39,1,0,494
104639,23326,39,1,0,495
104640,23326,39,1,0,496
104641,23326,39,1,0,497
104642,23326,39,1,0,498
104643,23326,39,1,0,499
104644,23326,39,1,0,500
104645,23949,39,1,0,494
104646,23949,39,1,0,495
104647,23949,39,1,0,496
104648,23949,39,1,0,497
104649,23949,39,1,0,498
104650,23949,39,1,0,499
104651,23949,39,1,0,500
104652,23950,39,1,0,495
104653,23950,39,1,0,499
104654,22939,40,1,0,494
104655,22939,40,1,0,495
104656,22939,40,1,0,496
104657,22939,40,1,0,497
104658,22939,40,1,0,498
104659,22939,40,1,0,499
104660,22939,40,1,0,500
104661,22959,40,1,0,494
104662,22959,40,1,0,495
104663,22959,40,1,0,496
104664,22959,40,1,0,497
104665,22959,40,1,0,498
104666,22959,40,1,0,499
104667,22959,40,1,0,500
104668,23123,40,1,0,494
104669,23123,40,1,0,495
104670,23123,40,1,0,496
104671,23123,40,1,0,497
104672,23123,40,1,0,498
104673,23123,40,1,0,499
104674,23123,40,1,0,500
104675,23434,40,1,0,495
104676,23434,40,1,0,496
104677,23434,40,1,0,497
104678,23434,40,1,0,498
104679,23434,40,1,0,499
104680,23434,40,1,0,500
104681,23598,40,1,0,494
104682,23598,40,1,0,495
104683,23598,40,1,0,496
104684,23598,40,1,0,497
104685,23598,40,1,0,498
104686,23598,40,1,0,499
104687,23598,40,1,0,500
104688,23606,40,1,0,498
104689,23606,40,1,0,499
104690,23606,40,1,0,500
104691,23683,40,1,0,494
104692,23683,40,1,0,495
104693,23683,40,1,0,496
104694,23683,40,1,0,497
104695,23683,40,1,0,498
104696,23683,40,1,0,499
104697,23683,40,1,0,500
104698,23760,40,1,0,495
104699,23760,40,1,0,496
104700,23760,40,1,0,497
104701,23760,40,1,0,498
104702,23760,40,1,0,499
104703,23760,40,1,0,500
104704,24816,40,1,0,494
104705,24816,40,1,0,495
104707,23894,40,1,0,500
104708,23894,40,1,0,499
104709,23894,40,1,0,498
104710,23894,40,1,0,497
104711,23894,40,1,0,496
104712,23894,40,1,0,495
104713,23894,40,1,0,494
104714,23895,40,1,0,500
104715,23895,40,1,0,498
104716,23895,40,1,0,496
104717,23895,40,1,0,494
104718,24015,40,1,0,499
104719,24015,40,1,0,497
104720,23918,40,1,0,495
104721,23918,40,1,0,496
104722,23918,40,1,0,497
104723,23918,40,1,0,498
104724,23918,40,1,0,499
104725,23918,40,1,0,500
104726,23359,41,1,0,494
104727,23359,41,1,0,495
104728,23359,41,1,0,496
104729,23359,41,1,0,497
104730,23359,41,1,0,498
104731,23359,41,1,0,499
104732,23359,41,1,0,500
104733,23769,41,1,0,495
104734,23769,41,1,0,496
104735,23769,41,1,0,497
104736,23769,41,1,0,498
104737,23769,41,1,0,499
104738,23769,41,1,0,500
104739,23946,41,1,0,495
104740,23946,41,1,0,496
104741,23946,41,1,0,497
104742,23946,41,1,0,498
104743,23946,41,1,0,499
104744,23946,41,1,0,500
104745,24616,41,1,0,495
104746,24616,41,1,0,494
104747,23488,41,1,0,495
104748,23488,41,1,0,497
104749,23488,41,1,0,499
104750,23488,41,1,0,500
104751,23011,42,1,0,494
104752,23011,42,1,0,495
104753,23011,42,1,0,496
104754,23011,42,1,0,497
104755,23011,42,1,0,498
104756,23011,42,1,0,499
104757,23011,42,1,0,500
104758,23038,42,1,0,494
104759,23038,42,1,0,495
104760,23038,42,1,0,496
104761,23038,42,1,0,497
104762,23038,42,1,0,498
104763,23038,42,1,0,499
104764,23038,42,1,0,500
104765,23153,42,1,0,498
104766,23153,42,1,0,499
104767,23153,42,1,0,500
104768,23248,42,1,0,494
104769,23248,42,1,0,495
104770,23248,42,1,0,496
104771,23248,42,1,0,497
104772,23248,42,1,0,498
104773,23248,42,1,0,499
104774,23248,42,1,0,500
104775,23342,42,1,0,494
104776,23342,42,1,0,495
104777,23342,42,1,0,496
104778,23342,42,1,0,497
104779,23342,42,1,0,498
104780,23342,42,1,0,499
104781,23342,42,1,0,500
104782,23421,42,1,0,494
104783,23421,42,1,0,495
104784,23421,42,1,0,496
104785,23421,42,1,0,497
104786,23421,42,1,0,498
104787,23421,42,1,0,499
104788,23421,42,1,0,500
104789,23529,42,1,0,494
104790,23529,42,1,0,495
104791,23529,42,1,0,496
104792,23529,42,1,0,497
104793,23529,42,1,0,498
104794,23529,42,1,0,499
104795,23529,42,1,0,500
104796,23588,42,1,0,494
104797,23588,42,1,0,497
104798,23588,42,1,0,499
104799,23680,42,1,0,494
104800,23680,42,1,0,495
104801,23680,42,1,0,496
104802,23680,42,1,0,497
104803,23680,42,1,0,498
104804,23680,42,1,0,499
104805,23680,42,1,0,500
104806,23700,42,1,0,494
104807,23700,42,1,0,495
104808,23700,42,1,0,496
104809,23700,42,1,0,497
104810,23700,42,1,0,498
104811,23700,42,1,0,499
104812,23700,42,1,0,500
104813,23742,42,1,0,494
104814,23742,42,1,0,495
104815,23742,42,1,0,496
104816,23742,42,1,0,497
104817,23742,42,1,0,498
104818,23742,42,1,0,499
104819,23742,42,1,0,500
104820,23754,42,1,0,494
104821,23754,42,1,0,495
104822,23754,42,1,0,496
104823,23754,42,1,0,497
104824,23754,42,1,0,498
104825,23754,42,1,0,499
104826,23754,42,1,0,500
104827,23795,42,1,0,494
104828,23795,42,1,0,495
104829,23795,42,1,0,496
104830,23795,42,1,0,497
104831,23795,42,1,0,498
104832,23795,42,1,0,499
104833,23795,42,1,0,500
104834,23807,42,1,0,494
104835,23807,42,1,0,495
104836,23807,42,1,0,496
104837,23807,42,1,0,497
104838,23807,42,1,0,498
104839,23807,42,1,0,499
104840,23807,42,1,0,500
104841,24072,42,1,0,495
104842,24072,42,1,0,496
104843,24072,42,1,0,497
104844,24072,42,1,0,498
104845,24072,42,1,0,499
104846,24072,42,1,0,500
104847,24427,42,1,0,494
104848,24427,42,1,0,495
104849,24427,42,1,0,496
104850,24427,42,1,0,497
104851,24427,42,1,0,498
104852,24427,42,1,0,499
104853,24427,42,1,0,500
104854,24659,42,1,0,494
104855,24659,42,1,0,495
104856,24659,42,1,0,496
104857,24659,42,1,0,497
104858,24659,42,1,0,498
104859,24659,42,1,0,499
104860,24659,42,1,0,500
104861,24805,42,1,0,494
104862,24805,42,1,0,495
104863,24805,42,1,0,496
104864,24805,42,1,0,497
104865,24805,42,1,0,498
104866,24805,42,1,0,499
104867,24805,42,1,0,500
104868,24660,42,1,0,494
104869,24660,42,1,0,495
104870,24660,42,1,0,496
104871,24660,42,1,0,497
104872,24660,42,1,0,498
104873,24660,42,1,0,499
104874,24660,42,1,0,500
104875,23897,42,1,0,499
104876,23897,42,1,0,494
104877,23920,42,1,0,494
104878,23920,42,1,0,495
104879,23920,42,1,0,496
104880,23920,42,1,0,497
104881,23920,42,1,0,498
104882,23920,42,1,0,499
104883,23920,42,1,0,500
104884,24220,42,1,0,494
104885,24220,42,1,0,495
104886,24220,42,1,0,496
104887,24220,42,1,0,497
104888,24220,42,1,0,498
104889,24220,42,1,0,499
104890,24220,42,1,0,500
104891,24336,42,1,0,494
104892,24336,42,1,0,495
104893,24336,42,1,0,496
104894,24336,42,1,0,497
104895,24336,42,1,0,498
104896,24336,42,1,0,499
104897,24336,42,1,0,500
104898,24776,42,1,0,494
